Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2016-02-03,62.384037017822266,62.536693527184,62.254272579044994,62.33060665719841,3238200
2016-02-04,62.42985534667969,62.48328572659497,62.35352706443995,62.3916882938225,1179000
2016-02-05,62.36880111694336,62.437500659205504,62.28483824499832,62.36116654036409,2360200
2016-02-08,62.635955810546875,62.697020778908914,62.47566463620347,62.52909502765127,2519500
2016-02-09,62.62831497192383,62.75807363704711,62.5672500153453,62.750439061606095,2354500
2016-02-10,62.75809860229492,62.765733180772976,62.52910783577003,62.666501130989545,2553900
2016-02-11,62.79622268676758,63.03284789174267,62.75806146391419,62.97178294700886,1887700
2016-02-12,62.59016036987305,62.742816968214065,62.5061974937427,62.71229030732661,1474600
2016-02-16,62.498565673828125,62.53673273683504,62.437506525883734,62.506200251124746,1488800
2016-02-17,62.4832763671875,62.49853969195929,62.330619825574544,62.44510932004737,2158200
2016-02-18,62.6970329284668,62.704667506860474,62.48331132126018,62.48331132126018,1819100
2016-02-19,62.613067626953125,62.70466509372106,62.59016971613034,62.6359655377759,1862600
2016-02-22,62.62831497192383,62.65884162673831,62.5672500153453,62.62831497192383,1596900
2016-02-23,62.666473388671875,62.765705394525504,62.513816827554095,62.544349304472554,2243700
2016-02-24,62.712276458740234,62.96415920803272,62.674109405845336,62.77333559050755,2434300
2016-02-25,62.803863525390625,62.88782637690646,62.765702298730666,62.77333104997812,2407600
2016-02-26,62.74277877807617,62.75041335038901,62.613020166119895,62.68171966999065,1628400
2016-02-29,62.780948638916016,62.834379000563416,62.68935123746075,62.68935123746075,1827800
2016-03-01,62.57065200805664,62.84599088576364,62.50947012926298,62.84599088576364,2546300
2016-03-02,62.53239822387695,62.57063615903971,62.448266597266766,62.524748302772366,2137300
2016-03-03,62.56299591064453,62.670071471956255,62.51710221638204,62.54769606749689,2750500
2016-03-04,62.53239822387695,62.61652985048714,62.448266597266766,62.601230008277966,1147700
2016-03-07,62.517086029052734,62.54767987224602,62.463548262259216,62.494142105452504,1303200
2016-03-08,62.72365188598633,62.81542766653057,62.71600195921284,62.76953977625845,1713100
2016-03-09,62.61650466918945,62.7159302628446,62.59355491510495,62.63179867006803,2010000
2016-03-10,62.58595657348633,62.73127011115803,62.53241877851632,62.68538223980718,1785600
2016-03-11,62.5018196105957,62.63948904813725,62.5018196105957,62.63948904813725,1422300
2016-03-14,62.639461517333984,62.692999284226225,62.5629798267992,62.58592375044174,1534200
2016-03-15,62.578304290771484,62.72362365814691,62.55536035596101,62.700679723336435,1870200
2016-03-16,62.82305908203125,62.82305908203124,62.494182349890025,62.532426137304256,1402900
2016-03-17,62.96072769165039,62.97602170529857,62.85365209056524,62.876596028628825,1571000
2016-03-18,63.014225006103516,63.06776277224854,62.96068723995849,63.014225006103516,1219400
2016-03-21,62.899532318115234,62.94542602384436,62.87658838284163,62.94542602384436,1613600
2016-03-22,62.88425064086914,63.03721412948441,62.86130670109515,63.01427018971043,2150200
2016-03-23,63.02189254760742,63.02954246924687,62.89187305563937,62.922461071836146,1234500
2016-03-24,62.94540023803711,63.11365763951028,62.87656262523396,63.11365763951028,1752300
2016-03-28,62.97599411010742,63.05248165038044,62.93010625408766,62.93775617515098,2369600
2016-03-29,63.23601150512695,63.28189934126036,63.03715448991964,63.06009840798634,1841800
2016-03-30,63.21310043334961,63.28193222331554,63.128968799937525,63.197800589903466,1624300
2016-03-31,63.335487365722656,63.41961902219582,63.24371162061169,63.26665555688943,3037600
2016-04-01,63.406776428222656,63.45276037152772,63.253486871541284,63.34546060555011,3027400
2016-04-04,63.406776428222656,63.506410254516524,63.38377860917143,63.43742849216024,1452400
2016-04-05,63.52169418334961,63.60600192179425,63.52169418334961,63.58300996538114,2149200
2016-04-06,63.49107360839844,63.55238942646754,63.46042154676213,63.53706339564939,1833100
2016-04-07,63.698001861572266,63.728659765230226,63.61369408836217,63.675009895678095,1533400
2016-04-08,63.64437484741211,63.66736682156294,63.59072495859372,63.65970088104622,1402100
2016-04-11,63.636688232421875,63.6673461371292,63.56004639435228,63.60603032771455,1214400
2016-04-12,63.53704833984375,63.59836414338341,63.4757325363041,63.55237436703023,2388000
2016-04-13,63.57539367675781,63.61371753230329,63.46043380492014,63.514083694244185,1749400
2016-04-14,63.52169418334961,63.59834183458642,63.498702226936494,63.57534403077849,1617200
2016-04-15,63.66729736328125,63.720947193569984,63.58298965177139,63.605981600839,1181000
2016-04-18,63.64437484741211,63.64437484741211,63.583059018076995,63.62904296637866,1395400
2016-04-19,63.682655334472656,63.682655334472656,63.56769553145082,63.644337349264006,1163600
2016-04-20,63.506385803222656,63.728651189284776,63.506385803222656,63.69799328975244,2388600
2016-04-21,63.42974090576172,63.50638272718207,63.36842510966698,63.46039880380909,1683900
2016-04-22,63.406776428222656,63.521736286485314,63.39144454885517,63.475752343180254,5115300
2016-04-25,63.330074310302734,63.437373984083926,63.322414224599555,63.399056013387025,2483300
2016-04-26,63.2381477355957,63.36077350813204,63.184497863724026,63.36077350813204,1689600
2016-04-27,63.42974090576172,63.46805889277382,63.26879132656015,63.31477524993313,1456400
2016-04-28,63.544761657714844,63.59074562095796,63.41446401619066,63.44512194081981,1625800
2016-04-29,63.59067916870117,63.598345103697866,63.47571353333126,63.5140373609196,2856900
2016-05-02,63.47857666015625,63.57072665904045,63.455533301457656,63.57072665904045,2443700
2016-05-03,63.65517807006836,63.70893416937704,63.61677834528699,63.70125305262568,1765500
2016-05-04,63.6782341003418,63.74735245327599,63.60912160638471,63.693596338317,2868300
2016-05-05,63.79340362548828,63.816441114870585,63.63981645695631,63.708928925103216,1270700
2016-05-06,63.7627067565918,63.81646286980085,63.7166317621203,63.7934253725651,1520600
2016-05-09,63.80878448486328,63.84718422121933,63.76270948841776,63.824146722996566,1373200
2016-05-10,63.80878448486328,63.862546459352615,63.76270948841776,63.80878448486328,1889300
2016-05-11,63.8241081237793,63.93930140420426,63.79338952506773,63.84714560806956,2381000
2016-05-12,63.83179473876953,63.87786971132048,63.78571390724446,63.81643250860313,1653300
2016-05-13,63.90094757080078,63.92398507163156,63.80879170849984,63.862553689075426,1397400
2016-05-16,63.7627067565918,63.854862604511716,63.75502563785424,63.854862604511716,3132000
2016-05-17,63.716636657714844,63.83950527207161,63.693599158709034,63.83950527207161,1735900
2016-05-18,63.41714859008789,63.67824810331153,63.37106772500612,63.67824810331153,1685900
2016-05-19,63.4862174987793,63.50157972958236,63.4247802935158,63.45549889614755,1464000
2016-05-20,63.4862174987793,63.563011075871486,63.44782363972039,63.47854224235214,2044000
2016-05-23,63.501590728759766,63.563022085689475,63.45550988734324,63.53230933671231,1310700
2016-05-24,63.47089767456055,63.509291555727295,63.401779314096004,63.50161629488059,2656800
2016-05-25,63.447853088378906,63.50928446318076,63.42480973147898,63.486246965257926,1474800
2016-05-26,63.55539321899414,63.60146823506687,63.4862748359054,63.524674588619106,1571700
2016-05-27,63.53232955932617,63.59376093580976,63.470892323865336,63.58608567561009,2045600
2016-05-31,63.586097717285156,63.6552102260339,63.43250459954622,63.47858546435708,1361400
2016-06-01,63.60839080810547,63.700729254403235,63.56221571399738,63.66994781531758,1625600
2016-06-02,63.73149490356445,63.78536094087886,63.66224108599925,63.67762886625004,1503200
2016-06-03,64.13169860839844,64.15478910567559,64.000881811976,64.03936010314163,1964500
2016-06-06,64.03166198730469,64.06244344542765,63.97009907105878,64.04705565184759,1603100
2016-06-07,64.03932189941406,64.10088478016753,64.02392824374597,64.08549112449944,1283100
2016-06-08,64.11630249023438,64.1239993216608,64.06243641217374,64.1009146983437,1374500
2016-06-09,64.17782592773438,64.23169197266519,64.15474131861525,64.23169197266519,1611200
2016-06-10,64.23942565917969,64.31637635738304,64.20094737459705,64.24711661932666,1575300
2016-06-13,64.25477600097656,64.31633887204347,64.2393882186891,64.3009452187975,1681500
2016-06-14,64.24710845947266,64.34714963829678,64.23172067017113,64.34714963829678,1524200
2016-06-15,64.3933334350586,64.44719951623367,64.28560127270846,64.30098906548882,1345100
2016-06-16,64.46253204345703,64.5702699844029,64.4009750541476,64.50101029886324,1111400
2016-06-17,64.3702392578125,64.4394931214906,64.32406414439878,64.41640850026457,1860800
2016-06-20,64.2240219116211,64.27788797900084,64.2086341227816,64.2394155714216,2347500
2016-06-21,64.13934326171875,64.25477217034813,64.12395548034864,64.23938438897802,1785100
2016-06-22,64.1624526977539,64.19323414336357,64.11628346481963,64.1624526977539,1337700
2016-06-23,64.04707336425781,64.15480556200039,64.03937652985778,64.07784895992901,1152800
2016-06-24,64.40869140625,64.5779864032621,64.3856067922865,64.51642351871956,2030400
2016-06-27,64.7319107055664,64.77038311534339,64.64726318471115,64.7626921559648,2465500
2016-06-28,64.80884552001953,64.831930134423,64.73189484835463,64.831930134423,2971800
2016-06-29,64.78581237792969,64.89354457804573,64.73963724147667,64.88584774347613,2425700
2016-06-30,64.87039947509766,64.95504696356369,64.78575198663162,64.80113977046221,3362300
2016-07-01,65.05082702636719,65.13563952421985,64.9505908657756,65.10479808114582,2531600
2016-07-05,65.27442169189453,65.31296908311636,65.14334409101004,65.2281565870632,3193800
2016-07-06,65.39005279541016,65.39005279541016,65.2512692817035,65.3360817557688,1936800
2016-07-07,65.28215789794922,65.35925859853151,65.21276903214707,65.28215789794922,2032500
2016-07-08,65.45178985595703,65.47491948032494,65.28987660297469,65.38240098285331,1748000
2016-07-11,65.25898742675781,65.41318873139916,65.23585781930188,65.39005912394323,2617100
2016-07-12,64.9968490600586,65.17417998587287,64.94287801101905,65.17417998587287,1775400
2016-07-13,65.11251068115234,65.17419357360114,65.09709289924234,65.15877579169114,1352500
2016-07-14,65.01226043701172,65.06623148073675,64.95057756349667,64.99684265983424,1621500
2016-07-15,64.80408477783203,64.9659979007269,64.76553151325608,64.9659979007269,2233900
2016-07-18,64.82723236083984,64.92746264116894,64.76554947337398,64.91975080963473,2155800
2016-07-19,64.9274673461914,64.94289101037752,64.85036667247387,64.89662590022351,1559600
2016-07-20,64.85807037353516,64.88891181563656,64.8040993204586,64.88891181563656,1688100
2016-07-21,64.93517303466797,64.94288486603139,64.72699476468189,64.80410131350861,2076000
2016-07-22,64.9428939819336,64.981441379354,64.83494597490451,64.87349925472951,1612000
2016-07-25,64.90435028076172,64.9814509693857,64.87350882883102,64.94290356627646,1204600
2016-07-26,64.89664459228516,64.97374528820987,64.85038535121153,64.97374528820987,2385100
2016-07-27,65.08940887451172,65.08940887451172,64.91978378901267,64.93520745991634,1575400
2016-07-28,65.05082702636719,65.11250403011148,64.97372047748019,65.04311519499772,1418900
2016-07-29,65.25898742675781,65.25898742675781,65.10478612211647,65.14333350707544,2757900
2016-08-01,65.05429077148438,65.23197400890332,65.04656387579803,65.08519246033526,3705700
2016-08-02,64.99243927001953,65.0851442679286,64.93064183197028,65.03106782595418,4575700
2016-08-03,64.99243927001953,65.03106782595418,64.87656538999586,64.99243927001953,3472400
2016-08-04,65.1083984375,65.18564974967987,65.07749673384859,65.10067153811282,1202000
2016-08-05,64.89203643798828,65.08516749881562,64.87658854643468,65.08516749881562,2018700
2016-08-08,64.89978790283203,64.94613748893379,64.7993559410856,64.86115931848425,1843100
2016-08-09,65.08515930175781,65.08515930175781,64.93065683011143,64.9383778279697,2262700
2016-08-10,65.17012786865234,65.19330264661033,65.08514975354595,65.13149930946193,1672200
2016-08-11,65.00021362304688,65.1933447559639,64.953864037193,65.1933447559639,1760100
2016-08-12,65.14696502685547,65.25511793973551,65.13151124279162,65.20876837532741,1606000
2016-08-15,65.03884887695312,65.13927495456673,65.0311219805536,65.06202367225664,1942500
2016-08-16,65.00794219970703,65.06974557837333,64.97704051037388,65.0620186825664,2163100
2016-08-17,65.1083984375,65.15474804602844,65.0079723210559,65.03887402470731,2024600
2016-08-18,65.17789459228516,65.2087962797447,65.07746263456806,65.13926600948716,1750900
2016-08-19,65.04654693603516,65.09290240418659,64.9538477875182,65.06200072338329,1995100
2016-08-22,65.13927459716797,65.16244939234433,65.06975021163886,65.1160998019916,1388100
2016-08-23,65.17012786865234,65.23965220252632,65.13922620007814,65.23193120580073,1668300
2016-08-24,65.16243743896484,65.23968870668013,65.13926264803965,65.22424081069464,2083300
2016-08-25,65.0929183959961,65.18561756728707,65.08519150042372,65.13926798164158,1737800
2016-08-26,64.93064880371094,65.27055537809375,64.93064880371094,65.18557726102536,2874500
2016-08-29,65.15467071533203,65.15467071533203,65.03106994132284,65.06969849851401,1446800
2016-08-30,65.10065460205078,65.17018489065234,65.06975880033428,65.17018489065234,4750700
2016-08-31,65.05429077148438,65.16244373551521,65.05429077148438,65.12382104487249,1911900
2016-09-01,65.14411163330078,65.16733221008717,64.94285679192154,64.94285679192154,3108600
2016-09-02,65.05115509033203,65.12081674751799,64.97375128050358,65.12081674751799,1797500
2016-09-06,65.24474334716797,65.2911845058984,65.03574632180303,65.09767180380294,4316100
2016-09-07,65.2524185180664,65.32982233833094,65.23693421069373,65.32982233833094,1849500
2016-09-08,65.0047607421875,65.18278904229197,64.91961471847272,65.15182631498328,3475600
2016-09-09,64.71835327148438,64.87316098653125,64.68739054736784,64.79575712900781,2888900
2016-09-12,64.74156188964844,64.77252460805057,64.64093748399253,64.67190020239467,3191000
2016-09-13,64.55579376220703,64.84218858284464,64.47064775998102,64.84218858284464,2669800
2016-09-14,64.64093017578125,64.71059185515918,64.55578418618555,64.5712625908693,2124500
2016-09-15,64.69512939453125,64.71834996004658,64.55580009590379,64.60998338395139,1817200
2016-09-16,64.74927520751953,64.78023791213145,64.67187139875575,64.74927520751953,1307800
2016-09-19,64.70289611816406,64.7648215923927,64.67967554171288,64.74160101594153,1558100
2016-09-20,64.71835327148438,64.83446201053742,64.71835327148438,64.75705815301399,1260900
2016-09-21,64.90409851074219,64.90409851074219,64.656402719517,64.67188702833116,1979800
2016-09-22,65.03570556640625,65.09763100959984,64.95056546393418,64.97378602874795,1473900
2016-09-23,65.02020263671875,65.08212805655785,65.00472423452551,65.04342319277514,1441500
2016-09-26,65.12860107421875,65.15182164165056,65.05893937192333,65.08215993935514,1709200
2016-09-27,65.20599365234375,65.22921421575798,65.12084764946829,65.22147796497653,2458100
2016-09-28,65.20599365234375,65.25244068470715,65.1595525255153,65.20599365234375,2284600
2016-09-29,65.2137222290039,65.26016334616178,65.1053556852797,65.12857624385865,2886200
2016-09-30,65.12860107421875,65.23696765925784,65.03571289895555,65.21374709182604,1663600
2016-10-03,65.05957794189453,65.15264419652915,65.02079885658236,65.106108110783,1509200
2016-10-04,64.84241485595703,65.02854140700936,64.83465785724674,65.02078440829906,1815500
2016-10-05,64.73384857177734,64.88895306408585,64.71058348961678,64.88120198127041,2666100
2016-10-06,64.71057891845703,64.8036392405255,64.6640428405661,64.72608699984954,1148500
2016-10-07,64.76487731933594,64.78038540342007,64.60976689420606,64.77262840294914,1783300
2016-10-10,64.69508361816406,64.70284061953058,64.6097743537077,64.66406152955645,1425500
2016-10-11,64.59420013427734,64.70277437481312,64.5864431408527,64.6639953245422,1476700
